sk_day_no,day,sk_day_no,fdow,sk_fdow_no,ldow,sk_ldow_no,lyr_ldow,sk_lyr_ldow_no,ssn_start_ldow,sk_ssn_start_ldow_no,log_yr_start_ldow,sk_log_yr_start_ldow_no,fin_yr_start_ldow,sk_fin_yr_start_ldow_no,lyr_ssn_start_ldow,sk_lyr_ssn_start_ldow_no,lyr_log_yr_start_ldow,sk_lyr_log_yr_start_ldow_no,lyr_fin_yr_start_ldow,sk_lyr_fin_yr_start_ldow_no,fdom,sk_fdom_no,plan_fdom,sk_plan_fdom_no,julian_ldom,sk_julian_ldom_no,ldom,sk_ldom_no,plan_ldom,sk_plan_ldom_no,lyr_ldom,sk_lyr_ldom_no,fin_wk,julian_wk,log_wk,plan_wk,fin_mnth,log_mnth,plan_mnth,fin_yr,log_yr,plan_yr,log_yr_desc,fin_no_wk_mnth,log_no_wk_mnth,plan_no_wk_mnth,fin_mnth_wk_no,log_mnth_wk_no,plan_mnth_wk_no,quarter,quarter_desc,first_day_of_season_ind,first_day_of_season_desc,ssn_start_ldow_ind,ssn_start_ldow_desc,yr_start_ldow_ind,yr_start_ldow_desc,season_code,season_desc,fin_quarter_code,fin_quarter_desc,fin_season_code,fin_season_desc,fin_yr_code,fin_yr_desc,lyr_plan_wk_code,lyr_plan_wk_desc,plan_quarter_code,plan_quarter_desc,plan_wk_code,plan_wk_desc,plan_yr_code,plan_yr_desc,plan_mnth_code,plan_mnth_desc,julian_mnth,julian_yr,julian_no_wk_mnth,julian_mnth_wk_no
20141015,15/10/2014,20141015,12/10/2014,20141012,18/10/2014,20141018,19/10/2013,20131019,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,16,42,16,16,4,10,4,2015,2015,2015,Year 15,3,3,3,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK16,Y14WK16: 13-Oct-2013 - 19-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK16,Year 15 Week 16,Y15,Year 15,14-Oct,14-Oct,10,2014,3,5
20141016,16/10/2014,20141016,12/10/2014,20141012,18/10/2014,20141018,19/10/2013,20131019,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,16,42,16,16,4,10,4,2015,2015,2015,Year 15,3,3,3,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK16,Y14WK16: 13-Oct-2013 - 19-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK16,Year 15 Week 16,Y15,Year 15,14-Oct,14-Oct,10,2014,3,5
20141017,17/10/2014,20141017,12/10/2014,20141012,18/10/2014,20141018,19/10/2013,20131019,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,16,42,16,16,4,10,4,2015,2015,2015,Year 15,3,3,3,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK16,Y14WK16: 13-Oct-2013 - 19-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK16,Year 15 Week 16,Y15,Year 15,14-Oct,14-Oct,10,2014,3,5
20141018,18/10/2014,20141018,12/10/2014,20141012,18/10/2014,20141018,19/10/2013,20131019,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,16,42,16,16,4,10,4,2015,2015,2015,Year 15,3,3,3,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK16,Y14WK16: 13-Oct-2013 - 19-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK16,Year 15 Week 16,Y15,Year 15,14-Oct,14-Oct,10,2014,3,5
20141019,19/10/2014,20141019,19/10/2014,20141019,25/10/2014,20141025,26/10/2013,20131026,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,17,42,17,17,4,10,4,2015,2015,2015,Year 15,4,4,4,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK17,Y14WK17: 20-Oct-2013 - 26-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK17,Year 15 Week 17,Y15,Year 15,14-Oct,14-Oct,10,2014,3,5
20141020,20/10/2014,20141020,19/10/2014,20141019,25/10/2014,20141025,26/10/2013,20131026,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,17,42,17,17,4,10,4,2015,2015,2015,Year 15,4,4,4,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK17,Y14WK17: 20-Oct-2013 - 26-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK17,Year 15 Week 17,Y15,Year 15,14-Oct,14-Oct,10,2014,3,5
20141021,21/10/2014,20141021,19/10/2014,20141019,25/10/2014,20141025,26/10/2013,20131026,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,17,42,17,17,4,10,4,2015,2015,2015,Year 15,4,4,4,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK17,Y14WK17: 20-Oct-2013 - 26-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK17,Year 15 Week 17,Y15,Year 15,14-Oct,14-Oct,10,2014,3,5
20141022,22/10/2014,20141022,19/10/2014,20141019,25/10/2014,20141025,26/10/2013,20131026,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,17,43,17,17,4,10,4,2015,2015,2015,Year 15,4,4,4,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK17,Y14WK17: 20-Oct-2013 - 26-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK17,Year 15 Week 17,Y15,Year 15,14-Oct,14-Oct,10,2014,4,5
20141023,23/10/2014,20141023,19/10/2014,20141019,25/10/2014,20141025,26/10/2013,20131026,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,17,43,17,17,4,10,4,2015,2015,2015,Year 15,4,4,4,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK17,Y14WK17: 20-Oct-2013 - 26-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK17,Year 15 Week 17,Y15,Year 15,14-Oct,14-Oct,10,2014,4,5
20141024,24/10/2014,20141024,19/10/2014,20141019,25/10/2014,20141025,26/10/2013,20131026,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,17,43,17,17,4,10,4,2015,2015,2015,Year 15,4,4,4,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK17,Y14WK17: 20-Oct-2013 - 26-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK17,Year 15 Week 17,Y15,Year 15,14-Oct,14-Oct,10,2014,4,5
20141025,25/10/2014,20141025,19/10/2014,20141019,25/10/2014,20141025,26/10/2013,20131026,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,28/09/2014,20140928,28/09/2014,20140928,31/10/2014,20141031,25/10/2014,20141025,25/10/2014,20141025,26/10/2013,20131026,17,43,17,17,4,10,4,2015,2015,2015,Year 15,4,4,4,4,4,4,1,Summer 14 1st QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK17,Y14WK17: 20-Oct-2013 - 26-Oct-2013,S14Q1,Summer 14 1st QUARTER,Y15WK17,Year 15 Week 17,Y15,Year 15,14-Oct,14-Oct,10,2014,4,5
20141026,26/10/2014,20141026,26/10/2014,20141026,01/11/2014,20141101,02/11/2013,20131102,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,31/10/2014,20141031,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,18,43,18,18,5,11,5,2015,2015,2015,Year 15,1,1,1,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK18,Y14WK18: 27-Oct-2013 - 02-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK18,Year 15 Week 18,Y15,Year 15,14-Nov,14-Nov,10,2014,4,5
20141027,27/10/2014,20141027,26/10/2014,20141026,01/11/2014,20141101,02/11/2013,20131102,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,31/10/2014,20141031,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,18,43,18,18,5,11,5,2015,2015,2015,Year 15,1,1,1,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK18,Y14WK18: 27-Oct-2013 - 02-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK18,Year 15 Week 18,Y15,Year 15,14-Nov,14-Nov,10,2014,4,5
20141028,28/10/2014,20141028,26/10/2014,20141026,01/11/2014,20141101,02/11/2013,20131102,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,31/10/2014,20141031,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,18,43,18,18,5,11,5,2015,2015,2015,Year 15,1,1,1,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK18,Y14WK18: 27-Oct-2013 - 02-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK18,Year 15 Week 18,Y15,Year 15,14-Nov,14-Nov,10,2014,4,5
20141029,29/10/2014,20141029,26/10/2014,20141026,01/11/2014,20141101,02/11/2013,20131102,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,31/10/2014,20141031,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,18,44,18,18,5,11,5,2015,2015,2015,Year 15,1,1,1,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK18,Y14WK18: 27-Oct-2013 - 02-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK18,Year 15 Week 18,Y15,Year 15,14-Nov,14-Nov,10,2014,5,5
20141030,30/10/2014,20141030,26/10/2014,20141026,01/11/2014,20141101,02/11/2013,20131102,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,31/10/2014,20141031,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,18,44,18,18,5,11,5,2015,2015,2015,Year 15,1,1,1,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK18,Y14WK18: 27-Oct-2013 - 02-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK18,Year 15 Week 18,Y15,Year 15,14-Nov,14-Nov,10,2014,5,5
20141031,31/10/2014,20141031,26/10/2014,20141026,01/11/2014,20141101,02/11/2013,20131102,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,31/10/2014,20141031,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,18,44,18,18,5,11,5,2015,2015,2015,Year 15,1,1,1,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK18,Y14WK18: 27-Oct-2013 - 02-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK18,Year 15 Week 18,Y15,Year 15,14-Nov,14-Nov,10,2014,5,5
20141101,01/11/2014,20141101,26/10/2014,20141026,01/11/2014,20141101,02/11/2013,20131102,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,18,44,18,18,5,11,5,2015,2015,2015,Year 15,1,1,1,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK18,Y14WK18: 27-Oct-2013 - 02-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK18,Year 15 Week 18,Y15,Year 15,14-Nov,14-Nov,11,2014,1,5
20141102,02/11/2014,20141102,02/11/2014,20141102,08/11/2014,20141108,09/11/2013,20131109,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,19,44,19,19,5,11,5,2015,2015,2015,Year 15,2,2,2,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK19,Y14WK19: 03-Nov-2013 - 09-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK19,Year 15 Week 19,Y15,Year 15,14-Nov,14-Nov,11,2014,1,5
20141103,03/11/2014,20141103,02/11/2014,20141102,08/11/2014,20141108,09/11/2013,20131109,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,19,44,19,19,5,11,5,2015,2015,2015,Year 15,2,2,2,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK19,Y14WK19: 03-Nov-2013 - 09-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK19,Year 15 Week 19,Y15,Year 15,14-Nov,14-Nov,11,2014,1,5
20141104,04/11/2014,20141104,02/11/2014,20141102,08/11/2014,20141108,09/11/2013,20131109,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,19,44,19,19,5,11,5,2015,2015,2015,Year 15,2,2,2,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK19,Y14WK19: 03-Nov-2013 - 09-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK19,Year 15 Week 19,Y15,Year 15,14-Nov,14-Nov,11,2014,1,5
20141105,05/11/2014,20141105,02/11/2014,20141102,08/11/2014,20141108,09/11/2013,20131109,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,19,45,19,19,5,11,5,2015,2015,2015,Year 15,2,2,2,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK19,Y14WK19: 03-Nov-2013 - 09-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK19,Year 15 Week 19,Y15,Year 15,14-Nov,14-Nov,11,2014,1,5
20141106,06/11/2014,20141106,02/11/2014,20141102,08/11/2014,20141108,09/11/2013,20131109,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,19,45,19,19,5,11,5,2015,2015,2015,Year 15,2,2,2,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK19,Y14WK19: 03-Nov-2013 - 09-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK19,Year 15 Week 19,Y15,Year 15,14-Nov,14-Nov,11,2014,1,5
20141107,07/11/2014,20141107,02/11/2014,20141102,08/11/2014,20141108,09/11/2013,20131109,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,19,45,19,19,5,11,5,2015,2015,2015,Year 15,2,2,2,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK19,Y14WK19: 03-Nov-2013 - 09-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK19,Year 15 Week 19,Y15,Year 15,14-Nov,14-Nov,11,2014,1,5
20141108,08/11/2014,20141108,02/11/2014,20141102,08/11/2014,20141108,09/11/2013,20131109,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,19,45,19,19,5,11,5,2015,2015,2015,Year 15,2,2,2,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK19,Y14WK19: 03-Nov-2013 - 09-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK19,Year 15 Week 19,Y15,Year 15,14-Nov,14-Nov,11,2014,2,5
20141109,09/11/2014,20141109,09/11/2014,20141109,15/11/2014,20141115,16/11/2013,20131116,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,20,45,20,20,5,11,5,2015,2015,2015,Year 15,3,3,3,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK20,Y14WK20: 10-Nov-2013 - 16-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK20,Year 15 Week 20,Y15,Year 15,14-Nov,14-Nov,11,2014,2,5
20141110,10/11/2014,20141110,09/11/2014,20141109,15/11/2014,20141115,16/11/2013,20131116,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,20,45,20,20,5,11,5,2015,2015,2015,Year 15,3,3,3,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK20,Y14WK20: 10-Nov-2013 - 16-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK20,Year 15 Week 20,Y15,Year 15,14-Nov,14-Nov,11,2014,2,5
20141111,11/11/2014,20141111,09/11/2014,20141109,15/11/2014,20141115,16/11/2013,20131116,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,20,45,20,20,5,11,5,2015,2015,2015,Year 15,3,3,3,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK20,Y14WK20: 10-Nov-2013 - 16-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK20,Year 15 Week 20,Y15,Year 15,14-Nov,14-Nov,11,2014,2,5
20141112,12/11/2014,20141112,09/11/2014,20141109,15/11/2014,20141115,16/11/2013,20131116,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,20,46,20,20,5,11,5,2015,2015,2015,Year 15,3,3,3,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK20,Y14WK20: 10-Nov-2013 - 16-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK20,Year 15 Week 20,Y15,Year 15,14-Nov,14-Nov,11,2014,2,5
20141113,13/11/2014,20141113,09/11/2014,20141109,15/11/2014,20141115,16/11/2013,20131116,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,20,46,20,20,5,11,5,2015,2015,2015,Year 15,3,3,3,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK20,Y14WK20: 10-Nov-2013 - 16-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK20,Year 15 Week 20,Y15,Year 15,14-Nov,14-Nov,11,2014,2,5
20141114,14/11/2014,20141114,09/11/2014,20141109,15/11/2014,20141115,16/11/2013,20131116,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,20,46,20,20,5,11,5,2015,2015,2015,Year 15,3,3,3,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK20,Y14WK20: 10-Nov-2013 - 16-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK20,Year 15 Week 20,Y15,Year 15,14-Nov,14-Nov,11,2014,2,5
20141115,15/11/2014,20141115,09/11/2014,20141109,15/11/2014,20141115,16/11/2013,20131116,02/08/2014,20140802,05/07/2014,20140705,05/07/2014,20140705,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,26/10/2014,20141026,26/10/2014,20141026,30/11/2014,20141130,29/11/2014,20141129,29/11/2014,20141129,30/11/2013,20131130,20,46,20,20,5,11,5,2015,2015,2015,Year 15,3,3,3,5,5,5,2,Summer 14 2nd QUARTER,N,No,N,No,N,No,S14,Summer14,FINS14Q2,Fin Summer 14 2nd Quarter,FINS14,Fin Summer14,FINY15,Fin Year 15,Y14WK20,Y14WK20: 10-Nov-2013 - 16-Nov-2013,S14Q2,Summer 14 2nd QUARTER,Y15WK20,Year 15 Week 20,Y15,Year 15,14-Nov,14-Nov,11,2014,3,5
